component_id,factors__component_id,complexity_score,factors__num_pins,factors__generator_used,factors__has_polygon_in_footprint,factors__prefix
4e8b9b2cae1555f7,,0.20000000298023224,2.0,1,0,C
8e3289af1b29a681,,0.20000000298023224,20.0,1,0,U
30b897e9ab041c4c,,0.20000000298023224,2.0,1,0,C
27d6ed098de49c65,,0.20000000298023224,2.0,0,0,J
e6acafbdf752259a,,0.32499998807907104,16.0,0,0,U
ed2281bc51678b2c,,0.20999999344348907,4.0,0,0,K
68370eec34638349,,0.20999999344348907,4.0,0,0,K
a675ffb8e406cda8,,0.4143836498260498,29.0,0,0,U
3a53d234096310bf,,0.3449999988079071,20.0,0,0,J
c1007792c1fd669c,,0.23499999940395355,6.0,0,0,J
b80ca19281914e23,,0.20000000298023224,2.0,0,0,R
0c0c68b4528151d2,,0.20000000298023224,2.0,0,0,C
3c9c136b4a65eb08,,0.20000000298023224,2.0,1,0,R
47d8ada69f9a0d33,,0.5563456416130066,49.0,0,0,U
0fa6ef41b58bc47f,,0.20999999344348907,4.0,0,0,U
d9baaee2a29d9bb7,,0.30000001192092896,40.0,1,0,U
cf10f7452d0dc6eb,,0.2150000035762787,5.0,0,0,J
df120631ef75d924,,0.20000000298023224,2.0,0,0,L
1250c584bd8f342d,,0.20000000298023224,2.0,0,0,D
855f9905728c82ec,,0.20000000298023224,2.0,0,0,Y
e041d4d04123c581,,0.23999999463558197,7.0,0,0,U
12b718921ff64f2f,,0.20000000298023224,2.0,1,0,C
bcf60d06f2e030b5,,0.23499999940395355,6.0,0,0,SW
bedce063ddcf241e,,0.2750000059604645,10.0,0,0,J
1a5c5610b3da2f95,,0.3499999940395355,21.0,0,0,U
4ec67058befd4a04,,0.24500000476837158,8.0,0,0,U
6f9fecd9dfae7b51,,0.2750000059604645,10.0,0,0,DS
2dae44b8470d11b3,,0.29499998688697815,14.0,0,0,U
eb98aeea6fc26f31,,0.2150000035762787,5.0,0,0,U
257c730346417937,,0.33000001311302185,17.0,0,0,U
2cacc9e5659fa16e,,0.20000000298023224,8.0,1,0,U
cd1ac0f18c0b328d,,0.3199999928474426,44.0,1,0,U
bc6521fd1223642f,,0.20499999821186066,3.0,0,0,U
f7957c0b390e9587,,0.20000000298023224,2.0,0,0,Y
027d531410ff3f5d,,0.20000000298023224,2.0,1,0,R
faf684a9a226b324,,0.20000000298023224,2.0,1,0,R
0b85a9fbff92077e,,0.20000000298023224,2.0,1,0,C
6c9d5bf15b5596fe,,0.20000000298023224,2.0,1,0,R
ee51961c0bf6d30f,,0.20000000298023224,2.0,0,0,R
aa758dbf9bee13f5,,0.20499999821186066,3.0,0,0,D
735a7aef8bad1b76,,0.20000000298023224,8.0,1,0,U
0ff50dffc22ff74d,,0.29499998688697815,14.0,0,0,K
4514d4e699a45ef4,,0.20000000298023224,2.0,1,0,R
e02eddc7e506c40d,,0.7200000286102295,44.0,0,0,J
9ebf3c95e2ebf0fa,,0.2800000011920929,11.0,0,0,J
74545450ed0c1921,,0.6000000238418579,100.0,1,0,U
35723e354644ef9c,,0.4449999928474426,69.0,1,0,U
5a515687005ccbb4,,1.0,100.0,0,0,U
2b8d891e0e8b5813,,0.26500001549720764,33.0,1,0,U
abd497bb70cab0f3,,0.24500000476837158,8.0,0,0,U
4de836ba614db34b,,0.20000000298023224,2.0,0,0,D
d5acdc34b5363f66,,0.20000000298023224,2.0,1,0,R
98befa8406cb339a,,0.6951103210449219,40.0,0,0,J
fe0621b89d341c8b,,0.20000000298023224,2.0,0,0,R
a2034e07ed545e34,,0.20000000298023224,2.0,0,0,C
8f4f88ab70511e30,,0.2750000059604645,10.0,0,0,J
7d57414035770357,,0.20000000298023224,2.0,0,0,C
7787de0cb1084b37,,0.32499998807907104,9.0,0,0,U
d191e4af2cbe9687,,0.20000000298023224,2.0,0,0,D
853e4064c09b561c,,0.24500000476837158,8.0,0,0,RN
ec057b14fe168686,,0.20000000298023224,5.0,1,0,U
afcfa23691b63e3c,,0.20999999344348907,4.0,0,0,U
13e2a19ec205043e,,0.20000000298023224,2.0,1,0,D
e58cc7b6f96a6262,,0.38251006603240967,25.0,0,0,U
0c7815f281e3e83e,,0.20000000298023224,8.0,1,0,U
4ce03fe8baed77e2,,0.20000000298023224,2.0,1,0,R
b498fda090dd224b,,0.32499998807907104,16.0,0,0,U
02e432ea427f2b81,,0.2849999964237213,6.0,0,1,U
3fd1d7b23cdbb692,,0.2150000035762787,5.0,0,0,VR
f45a3c4286e9d3ae,,0.20800000429153442,12.0,1,0,U
3376687f0f8a1ffd,,0.20000000298023224,16.0,1,0,U
23956ad941b0aaa9,,0.20999999344348907,4.0,0,0,J
52c71644b3e4cf68,,0.20000000298023224,8.0,1,0,U
43ffbbaad815803b,,0.35749998688697815,10.0,0,0,U
b5264809d5e23a65,,0.20000000298023224,2.0,0,0,D
635d1825a8efa9a7,,0.20000000298023224,2.0,0,0,R
52241d2459f4552a,,0.3400000035762787,48.0,1,0,U
f1b83305b3a0f6a0,,0.33000001311302185,17.0,0,0,U
a35b700517a5328f,,0.30000001192092896,40.0,1,0,U
478bb73e0de58a39,,0.20000000298023224,2.0,0,0,D
a411bb1b8e529057,,0.32499998807907104,9.0,0,0,U
d3d35cdeb9b30389,,0.20000000298023224,2.0,1,0,C
d858f93e97545395,,0.20000000298023224,2.0,1,0,R
fbf5ad0ca0cfa2b4,,0.20000000298023224,2.0,1,0,R
da603da88c3c47f7,,0.20000000298023224,2.0,1,0,R
12da336da7d6d3a3,,0.20000000298023224,5.0,1,0,U
3ce5adbfd666969f,,0.23499999940395355,6.0,0,0,U
325566acd7b73616,,0.32499998807907104,16.0,0,0,U
fd93322fdaab5e17,,0.587741494178772,34.0,0,0,U
58c2eef76d719e1a,,0.24500000476837158,8.0,0,0,Q
2b45ed1bb790cc59,,0.24500000476837158,8.0,0,0,U
befd6c926da53d9c,,0.30000001192092896,15.0,0,0,J
92c99b1471b3396f,,0.20499999821186066,3.0,0,0,Q
09601ec844fa64b9,,0.20000000298023224,2.0,1,0,R
4360eecb83678811,,0.20000000298023224,2.0,0,0,RT
bfa8bdc25f87ab9c,,0.20000000298023224,8.0,1,0,U
be430add03ef495e,,0.20000000298023224,2.0,1,0,C
8644a30702a82f8b,,0.20000000298023224,2.0,0,0,R
f9ed6ee438cb94cb,,0.20999999344348907,4.0,0,0,J
5d45d7ac102f5c54,,0.20000000298023224,2.0,0,0,C
88cd3f59b3bb4252,,0.20000000298023224,2.0,1,0,C
78e83ce943656d16,,0.7000000476837158,676.0,1,0,U
57aaf4dec7d41d2e,,0.20000000298023224,18.0,1,0,U
a35848f1023cdc7b,,0.20000000298023224,3.0,1,0,RG
71f8f09d3bab4825,,0.20000000298023224,8.0,1,0,U
d172e20d0a5e6461,,0.24500000476837158,8.0,0,0,U
e22ad59faee9d7d2,,0.20499999821186066,3.0,0,0,Q
b2d7cbe2bdd121ba,,0.29499998688697815,14.0,0,0,U
4f48b482d1c99e23,,0.2750000059604645,10.0,0,0,U
db4d96a2f4dd75c3,,0.20000000298023224,8.0,1,0,U
dd36103873134668,,0.20499999821186066,3.0,0,0,J
c8bd75fb272d118f,,0.23499999940395355,6.0,0,0,J
239fa31ef9b3bd33,,0.20000000298023224,2.0,1,0,C
0c908890c17194a5,,0.20000000298023224,2.0,0,0,L
10fedf2ecc0e30ed,,0.20000000298023224,2.0,1,0,R
2965969b9c38cb13,,0.20000000298023224,2.0,0,0,J
1de6655a47f08bf1,,0.20000000298023224,4.0,1,0,U
3a3968bb4917826c,,0.25,9.0,0,0,U
66b811d367249d5b,,0.20000000298023224,16.0,1,0,U
d28caf758d1d9a74,,0.26500001549720764,33.0,1,0,U
e07d51ba91356b2b,,0.5563456416130066,49.0,0,0,U
5d0f0e465e188f32,,0.20000000298023224,8.0,1,0,U
aaa6e67d36cca5d6,,0.23499999940395355,6.0,0,0,U
bd9d0810366e64d4,,0.35728341341018677,22.0,0,0,U
024db76f31ad505f,,0.20000000298023224,16.0,1,0,U
5a92c661a10cb8c9,,0.24500000476837158,8.0,0,0,U
a601af40d2c2bde2,,0.20499999821186066,3.0,0,0,VR
697be81885a7a043,,0.26500001549720764,33.0,1,0,U
52ae9b476cd910a7,,0.6000000238418579,128.0,1,0,U
1e7a24c162eb9994,,0.20000000298023224,2.0,1,0,F
de7f01a2860bcf83,,0.32500001788139343,30.0,1,0,U
b47374d854c31658,,0.20000000298023224,8.0,1,0,U
456c38392ef7dc87,,0.20000000298023224,2.0,1,0,C
50ea9c59e60d2541,,0.23499999940395355,6.0,0,0,T
7af9eb25635dc4a2,,0.5563456416130066,49.0,0,0,U
8d8b510c7f04295c,,0.25,9.0,0,0,U
29499c4bda0b87e6,,0.3449999988079071,49.0,1,0,U
b1f97ddc45dbb169,,0.41999998688697815,64.0,1,0,U
8b0479a3e150d219,,0.24500000476837158,8.0,0,0,J
cd0034aeeab73230,,0.20000000298023224,3.0,1,0,Q
457af34feb42cc25,,0.20000000298023224,8.0,1,0,U
3602343ffd299c02,,0.24500000476837158,8.0,0,0,U
9683b2ce8afe4a0b,,0.2750000059604645,10.0,0,0,J
431f00cd7476b53f,,0.20999999344348907,4.0,0,0,U
daee3dba6980f073,,0.2150000035762787,5.0,0,0,U
8a58eb59f720805e,,0.20000000298023224,9.0,1,0,U
b2a000d96242e538,,0.6345103979110718,39.0,0,0,U
2b80058b23306b34,,0.20499999821186066,3.0,0,0,J
322fdaed8cafc264,,0.20000000298023224,2.0,0,0,R
1637dc921f2c10f4,,0.20999999344348907,4.0,0,0,SW
96d08765faa6367a,,0.32499998807907104,16.0,0,0,U
f1e700425d90d5e5,,0.20000000298023224,2.0,0,0,J
c9e06e4f4ae6f7bc,,0.20000000298023224,6.0,1,0,U
0e997b25f015d22e,,0.20000000298023224,2.0,0,0,R
96c14dbed63ab012,,0.20499999821186066,3.0,0,0,SW
64b643c029d0b39a,,0.20000000298023224,9.0,1,0,U
7ee706b5eacd9731,,0.6880849003791809,39.0,0,0,J
71f6e6c1470861f1,,0.33000001311302185,17.0,0,0,U
5f388b748a87f6aa,,0.20000000298023224,2.0,0,0,D
4fa1f5dbd9b216e9,,0.20000000298023224,2.0,0,0,BT
b4bf4cba66e6634a,,0.20000000298023224,2.0,0,0,R
c33375398e72c86b,,0.2150000035762787,5.0,0,0,U
144244fe9b22c9c7,,0.20000000298023224,2.0,0,0,R
e52bf971f6a110b1,,0.7090135216712952,42.0,0,0,J
ed4c172085b488cf,,0.6000000238418579,132.0,1,0,U
384ef8122dceb9c1,,0.24500000476837158,8.0,0,0,U
f9f89de5a7a8b8fa,,0.5450000166893005,89.0,1,0,U
515239122b8639ea,,0.24000000953674316,28.0,1,0,U
6645db53da0fab2d,,0.20000000298023224,2.0,0,0,Y
4b60394105bb139e,,0.20000000298023224,2.0,0,0,R
719e728d770095f9,,0.5227351784706116,44.0,0,0,U
68e0ef97d8eef7a1,,0.20000000298023224,2.0,1,0,R
759d8347fb1d5aeb,,0.20000000298023224,2.0,0,0,C
1c2d796e9545e26a,,0.20000000298023224,3.0,1,0,Q
f97a4b56c2dec764,,0.23499999940395355,6.0,0,0,J
75a964446d0a6f49,,0.32499998807907104,16.0,0,0,U
d03a2b6c58120d85,,0.20000000298023224,2.0,1,0,R
12f1f87f19d260c7,,0.20000000298023224,2.0,0,0,D
c9d9216ced470428,,0.20000000298023224,2.0,0,0,D
3197e3761bc2e3c3,,0.20499999821186066,3.0,0,0,Q
99ac307a90177eee,,0.20000000298023224,2.0,0,0,J
d811525af21c6434,,0.20000000298023224,2.0,0,0,Y
81db9899ae0c4768,,0.20499999821186066,3.0,0,0,D
8763a380512f835a,,0.24500000476837158,8.0,0,0,U
43792339c80552ee,,0.23499999940395355,6.0,0,0,U
29abb3cab41e6c47,,0.20000000298023224,2.0,1,0,C
e75507b7fb972260,,0.20000000298023224,2.0,0,0,R
9e93a289cdb87cd6,,0.20999999344348907,4.0,0,0,SW
772cb38e5b0666ff,,0.20000000298023224,2.0,1,0,R
40538e3df570be91,,0.20000000298023224,2.0,1,0,R
e562f2991581ade0,,0.20499999821186066,3.0,0,0,LS
25c422706b4babb7,,0.20000000298023224,2.0,0,0,C
4d12475ae36b9ad7,,0.25,9.0,0,0,U
7449fc26e53fb033,,0.20000000298023224,8.0,1,0,U
3cff37e32d71ee39,,0.20499999821186066,3.0,0,0,RG
c7b2c8da5689e27f,,0.2150000035762787,5.0,0,0,U
f8a687063f3cfcf5,,0.20499999821186066,3.0,0,0,Y
7ba5b6ccd12c4b9d,,0.20000000298023224,2.0,0,0,F
6a56f1ad26f8ea37,,0.20000000298023224,2.0,0,0,RT
f395697d39cba11e,,0.20499999821186066,3.0,0,0,Q
bad32287d1708f32,,0.20000000298023224,14.0,1,0,U
ccef5a9435e2dd94,,0.20000000298023224,16.0,1,0,U
17e08194f658c8f8,,0.23999999463558197,7.0,0,0,J
71d94eeb93719fcf,,0.20999999344348907,4.0,0,0,U
18309efbba50dc6b,,0.20999999344348907,4.0,0,0,Q
a0f50fb980c35aac,,0.6971787214279175,46.0,0,0,U
9ee15453f2e2c6dd,,0.20000000298023224,2.0,1,0,R
b346e451e69ca4d5,,0.20000000298023224,2.0,1,0,C
445c670a9a1e34d3,,0.29499998688697815,14.0,0,0,U
f2bfeb7741b2c95e,,0.30000001192092896,40.0,1,0,U
9aedc7300e7cbb10,,0.3799999952316284,56.0,1,0,U
3fe929693868b012,,0.3449999988079071,20.0,0,0,U
d89eab5461852dfd,,0.20000000298023224,2.0,1,0,C
b07fa45da5e7e80b,,0.3499999940395355,21.0,0,0,U
61ff3cb7f95ab6a9,,0.20000000298023224,9.0,1,0,U
ca4e51a4a897ab97,,0.20000000298023224,2.0,0,0,C
9b5ffbec789006d5,,0.5496960878372192,48.0,0,0,U
6bf6ca5eeaa95806,,0.20000000298023224,18.0,1,0,U
113aef93fc7e129c,,0.20999999344348907,4.0,0,0,R
6804d8c34d6e7807,,0.20000000298023224,2.0,0,0,R
9793bf46431fecf4,,0.20000000298023224,2.0,1,0,R
0cd9066b8b3fbe64,,0.2150000035762787,5.0,0,0,Q
c5667d23f10fe1d6,,0.20000000298023224,1.0,0,0,J
6f499c5ec2fbe064,,0.20000000298023224,2.0,0,0,L
e0e0756467f20a2a,,0.20000000298023224,2.0,1,0,R
005783b4a7b5d7c5,,0.2750000059604645,10.0,0,0,J
a209953efed682be,,0.20000000298023224,2.0,1,0,C
7ca40ad430481c6f,,0.20000000298023224,8.0,1,0,U
27860188521a1107,,0.20000000298023224,2.0,0,0,R
e77e64a39ce0f035,,0.6527106761932373,64.0,0,0,U
cfa9fa1b80ebbbc2,,0.20000000298023224,16.0,1,0,U
5b0675601a4e3428,,0.29499998688697815,14.0,0,0,J
bec152a9933fcddd,,0.20000000298023224,2.0,1,0,U
d6b551d453c9518e,,0.24500000476837158,8.0,0,0,U
be9dd0322f6080f7,,0.5742442607879639,24.0,0,0,J
26154defc5cda0bf,,0.23499999940395355,6.0,0,0,U
3a30682ecee0b7ce,,0.20999999344348907,4.0,0,0,J
6e3e318b27b2b84d,,0.23499999940395355,6.0,0,0,U
c841013ff977b784,,0.20000000298023224,2.0,0,0,L
804963f87c0aa06e,,0.20000000298023224,2.0,1,0,R
2fcfd54ce1e494dd,,0.25,9.0,0,0,J
47c99a0e6998d60e,,0.20999999344348907,4.0,0,0,Y
5aa90ad63f847064,,0.24500000476837158,8.0,0,0,U
87ea13d52a173bea,,0.20000000298023224,2.0,1,0,R
4a162256d6339805,,0.20000000298023224,0.0,0,0,MP
dd2f3ea1d795cf52,,0.20999999344348907,4.0,0,0,U
d5d418ce7b215633,,0.2849999964237213,12.0,0,0,U
d4b4e3acb5cad27e,,0.5586346387863159,31.0,0,0,U
fa3dc09428a401d4,,0.20000000298023224,8.0,1,0,U
d5ac1feb8fd2997d,,0.20999999344348907,4.0,0,0,Y
99cab82a538b98a2,,0.26649999618530273,3.0,0,0,J
d21c5df2c75cfe78,,0.20000000298023224,2.0,0,0,L
f160556b0c489104,,0.20999999344348907,4.0,0,0,U
650cc2595b700fff,,0.24500000476837158,8.0,0,0,U
b7eed4752f907f48,,0.20000000298023224,2.0,0,0,F
e28bebec39e77bdc,,1.0,125.0,0,0,J
d7384a835452b36e,,0.20000000298023224,2.0,0,0,L
211f64f83669af49,,0.20000000298023224,2.0,1,0,R
ad9ee870f43d644b,,0.30000001192092896,15.0,0,0,U
350909ef9b04b3ec,,0.20000000298023224,8.0,1,0,U
997b091bdd5cc865,,0.2750000059604645,10.0,0,0,J
2f616c4875ce8cd4,,0.20999999344348907,4.0,0,0,D
3971db818d1ca316,,0.20000000298023224,2.0,1,0,R
403aeb8b4aa000f9,,0.20000000298023224,2.0,0,0,R
79b992f11957abf6,,0.5227351784706116,44.0,0,0,U
113a8aadf3546a69,,0.20000000298023224,2.0,0,0,D
694d9453138b5695,,0.20000000298023224,3.0,1,0,Q
aed67574deb49db8,,0.2150000035762787,5.0,0,0,SW
2ce966fb1017f904,,0.20000000298023224,3.0,1,0,Q
afae38a87299a1be,,0.20499999821186066,3.0,0,0,VR
d4f1ed8066bb970b,,0.2849999964237213,12.0,0,0,L
52f3782706492a22,,0.20000000298023224,2.0,0,0,D
6c78140674fb3fda,,0.20999999344348907,4.0,0,0,Q
e401d9a64bb24e44,,0.20999999344348907,4.0,0,0,D
462183925e42a209,,0.20999999344348907,4.0,0,0,U
5ebecc64131f67c6,,0.26649999618530273,3.0,0,0,J
0080002375894ea4,,0.20000000298023224,3.0,1,0,U
be2d346ed3317355,,0.6951103210449219,40.0,0,0,J
640011742c109daa,,0.2150000035762787,5.0,0,0,K
e3b4075a514d7bd6,,0.23499999940395355,6.0,0,0,J
ecd44673dd7095a8,,0.20499999821186066,3.0,0,0,L
8be86823332a47c7,,0.20999999344348907,4.0,0,0,J
6eda7d951deba831,,0.20000000298023224,2.0,0,0,R
f844f4f87fe52f70,,0.20499999821186066,3.0,0,0,Q
f4e050021ca1c49e,,0.20000000298023224,8.0,1,0,U
6f2ef252e4f37a49,,0.20000000298023224,14.0,1,0,U
908ffb6987cb7f6c,,0.20499999821186066,3.0,0,0,Q
b9264bdb8def6de3,,0.5078420042991638,26.0,0,0,U
80b36207e0580133,,0.20499999821186066,3.0,0,0,D
92741e125499f9ce,,0.23499999940395355,6.0,0,0,U
234e9fd4456eb4f8,,0.25,9.0,0,0,U
9773467eaf14e77a,,0.20000000298023224,2.0,0,0,D
f0c6b57f9a4da596,,0.20000000298023224,2.0,0,0,C
b8fff2c6622a2eb7,,0.20000000298023224,2.0,0,0,C
1bb641d25806d211,,0.20000000298023224,2.0,0,0,Y
ed14dd5ffe31baaf,,0.20000000298023224,2.0,0,0,L
c565183fc23503a9,,0.20000000298023224,2.0,0,0,D
6a49ea3bcadd98da,,0.20000000298023224,2.0,1,0,R
26245ee0f51757af,,0.20000000298023224,2.0,1,0,C
45d17faa25d582e5,,0.2150000035762787,5.0,0,0,U
d197d6f15cbdd76e,,0.3449999988079071,20.0,0,0,J
1d8cb8295c7d9eea,,0.20000000298023224,2.0,0,0,C
6378e0c8c3b04cfa,,0.6951103210449219,40.0,0,0,J
a0c02a8bf7aa03ae,,0.20000000298023224,16.0,1,0,U
a68e35995160aee8,,0.20000000298023224,2.0,0,0,C
88cee8a34c15d4a2,,0.20000000298023224,20.0,1,0,U
7b028eb0ebe2281a,,0.20999999344348907,4.0,0,0,J
20a4aea2c3240992,,0.20000000298023224,18.0,1,0,U
b4fb3569d6c24ef1,,0.20000000298023224,2.0,1,0,R
362732d6def5e20d,,0.20999999344348907,4.0,0,0,Y
386dae36fe01c54f,,0.2750000059604645,10.0,0,0,U
39a55fe55d15d468,,0.20000000298023224,2.0,1,0,R
5accbb4bed7b3c7a,,0.20000000298023224,2.0,0,0,C
008483e23567c78f,,0.20000000298023224,2.0,0,0,C
a743980e0016001a,,0.20000000298023224,2.0,0,0,L
e19861e9e07d7201,,0.20000000298023224,8.0,1,0,U
b3fc47eee64f1409,,0.20000000298023224,3.0,1,0,Q
103e46fccb87b497,,0.20000000298023224,6.0,1,0,J
ab444da7542df011,,0.6000000238418579,100.0,1,0,U
969556b38d343585,,0.32499998807907104,16.0,0,0,J
81072f9fa408bcf0,,0.20000000298023224,14.0,1,0,U
7f3c83a1f73c1e58,,0.20999999344348907,4.0,0,0,Y
517849a2eb50950b,,0.3449999988079071,20.0,0,0,SW
5c773576226cb010,,0.20000000298023224,2.0,1,0,R
0654f15bea151876,,0.20000000298023224,2.0,1,0,R
2dce408c21b5158e,,0.20000000298023224,2.0,0,0,R
1f70275aa0247d6f,,0.20999999344348907,4.0,0,0,D
23f255ab55c8b7e3,,0.40657633543014526,28.0,0,0,U
45058140d31d9317,,0.20499999821186066,3.0,0,0,Q
1188ae3f3fea5fa2,,0.20000000298023224,2.0,1,0,D
5d33f10eef73ac64,,0.20000000298023224,2.0,0,0,R
68a5d9c65ec7d2ba,,0.6712030172348022,59.0,0,1,U
46ea626cf7b10077,,0.32499998807907104,16.0,0,0,U
50044d0c31062931,,0.20000000298023224,16.0,1,0,U
948af1dbce987060,,0.20000000298023224,2.0,0,0,C
a5400d1239a4a5bf,,0.20000000298023224,8.0,1,0,U
600b2d04f5619bbf,,0.20000000298023224,2.0,1,0,Q
adfc1736bcaaaec0,,0.20000000298023224,3.0,1,0,Q
1739e724a1ea3d8c,,0.2150000035762787,5.0,0,0,Q
437e1074dcc25e0e,,0.20000000298023224,2.0,0,0,D
1ca689d39daf03e8,,0.20000000298023224,2.0,1,0,C
624551a5fa1094a4,,0.35728341341018677,22.0,0,0,DS
e5f52e681b38f525,,0.5586346387863159,31.0,0,0,U
c3577acd97a716f9,,0.20999999344348907,4.0,0,0,J
a366a4bb8b8da197,,0.23499999940395355,6.0,0,0,U
26bb23399afd15f5,,0.24500000476837158,8.0,0,0,J
fdcf14e79dbbc1f6,,0.20000000298023224,2.0,1,0,D
3c90b88e9e5155db,,0.20000000298023224,2.0,1,0,R
73bc007adfa7cccc,,0.30000001192092896,40.0,1,0,U
149ae2ce757e0a6a,,0.20000000298023224,4.0,1,0,U
c05439f3f0df13ed,,0.20000000298023224,2.0,0,0,J
46c3a0b135a1cbf2,,0.27300000190734863,4.0,0,0,SW
e8ffa8ad3932ca12,,0.24500000476837158,8.0,0,0,U
074571ac86d13a44,,0.32499998807907104,16.0,0,0,U
4fc8c7d363054661,,0.20499999821186066,3.0,0,0,U
067b91eff7265746,,0.25,9.0,0,0,U
98150ff2b2d3efeb,,0.2150000035762787,5.0,0,0,U
b488241ebec58ee0,,0.24500000476837158,8.0,0,0,U
ce6f8566f21b3fe2,,0.20000000298023224,16.0,1,0,U
409d2cd5dbcdb8d5,,0.30000001192092896,40.0,1,0,U
81bf59907d682348,,0.20000000298023224,16.0,1,0,U
bc62cc5a7789cf8a,,0.24500000476837158,8.0,0,0,Q
661add87c7db643a,,0.20000000298023224,2.0,1,0,R
766c8529301de1d0,,0.2849999964237213,12.0,0,0,U
f3c584db03861170,,0.44472062587738037,33.0,0,0,U
23877e401d6cd5ee,,0.24500000476837158,8.0,0,0,U
f49d53952be52978,,0.32499998807907104,16.0,0,0,U
32cf66768e0f811f,,0.2150000035762787,5.0,0,0,U
6a5523884066983d,,0.26649999618530273,3.0,0,0,J
c01045dca01f330d,,0.20000000298023224,2.0,1,0,C
5db9e84dd0fd0c9f,,0.20000000298023224,3.0,1,0,D
bce75a57e21279ac,,0.20000000298023224,14.0,1,0,U
9fc521c0b49ba8a3,,0.20000000298023224,3.0,1,0,RG
3fb5a5c284b7f027,,0.24500000476837158,8.0,0,0,U
fe7cee7ed3d88f7a,,0.20000000298023224,3.0,1,0,D
bd998785bcad7635,,0.3449999988079071,49.0,1,0,U
ba2e609d385910b6,,0.20000000298023224,4.0,1,0,U
b93144b6acf2ebb1,,0.20000000298023224,20.0,1,0,U
84c9f4f2839f4019,,0.20000000298023224,2.0,1,0,C
643013b0fdd7b833,,0.20000000298023224,2.0,0,0,Y
4cc3a91c9df3f9ef,,0.20000000298023224,2.0,0,0,L
4c2d1533fd6de8b0,,0.20000000298023224,14.0,1,0,U
0124060cd489ef00,,0.3499999940395355,21.0,0,0,U
88d716be50ce18fd,,0.24500000476837158,8.0,0,0,SW
0ab4ebc427a1aaa9,,0.20499999821186066,3.0,0,0,J
432c40a392f057de,,0.25999999046325684,32.0,1,0,U
63b2d6496ac23957,,0.20000000298023224,2.0,1,0,R
dcfb9570a7c75143,,0.20000000298023224,6.0,1,0,U
1d8da6885ae4f690,,0.20999999344348907,4.0,0,0,SW
da4ab8c2252c1d58,,0.20000000298023224,16.0,1,0,U
1be7526d006c7e9f,,0.20000000298023224,2.0,0,0,D
804b41c61f239be8,,0.2800000011920929,11.0,0,0,J
d9fd35a7771137f1,,0.20000000298023224,5.0,1,0,U
972bfc2f5dd67bf3,,0.5496960878372192,48.0,0,0,U
9ea2d6585dda9943,,0.20000000298023224,2.0,1,0,D
4418029e7149a901,,0.23499999940395355,6.0,0,0,D
1d4467efa24d3dee,,0.20000000298023224,3.0,1,0,Q
1515e5d5c59158eb,,0.20000000298023224,5.0,1,0,U
8c5338539fc25898,,0.20000000298023224,2.0,1,0,R
9140f90ffb8d0c1c,,0.32499998807907104,16.0,0,0,U
0a6c184cdd48e1f7,,0.28999999165534973,38.0,1,0,U
eee39061e8ebedee,,0.20000000298023224,2.0,1,0,R
ac1bbe8d70d28b13,,0.2150000035762787,5.0,0,0,K
88ef1ab381b51386,,0.20000000298023224,3.0,1,0,U
4ff510268d60d8ce,,0.20000000298023224,2.0,0,0,C
6e35f5362357241e,,0.20499999821186066,21.0,1,0,U
a84787fa86cbe9d3,,0.3449999988079071,20.0,0,0,DS
49ea3d045a6ab61c,,0.42250001430511475,16.0,0,0,U
400801ba2b0f0c02,,0.20000000298023224,8.0,1,0,U
52fbd929e4c017db,,0.20999999344348907,4.0,0,0,SW
4eae2a2f8dfbe24b,,0.30000001192092896,15.0,0,0,U
662dfb451e9caf16,,0.20000000298023224,2.0,0,0,R
fbd78371a7fae962,,0.32499998807907104,16.0,0,0,U
8ea17373119d15b7,,0.20999999344348907,4.0,0,0,SW
8bf13956157f8228,,0.40657633543014526,28.0,0,0,U
f1acaabf17bc7c17,,0.20000000298023224,2.0,1,0,C
f38ddf37f67f4574,,0.20000000298023224,2.0,0,0,D
6a229f2ce4334c92,,0.20000000298023224,2.0,0,0,FB
54a2184bc50ec69e,,0.20499999821186066,3.0,0,0,D
83e0790af2f12dab,,0.3449999988079071,20.0,0,0,U
28bc8ea1243f8f71,,0.2150000035762787,5.0,0,0,U
a343cedc001633fc,,0.32499998807907104,16.0,0,0,U
7e9a1f5f25d2c204,,0.24500000476837158,8.0,0,0,U
1cc1970f68868ac5,,0.20499999821186066,3.0,0,0,Q
de0fa0ea59e842fd,,0.20000000298023224,2.0,0,0,J
4eb7e66f01842669,,0.28999999165534973,13.0,0,0,U
b5aa05bf05fd2bcc,,0.20000000298023224,2.0,0,0,D
51b6444786fa022a,,0.24500000476837158,8.0,0,0,J
a28b962d9745dc84,,0.24500000476837158,8.0,0,0,U
cf5f44af13e2e076,,0.20000000298023224,2.0,0,0,F
2be3b7b374e63bda,,0.20000000298023224,2.0,0,0,D
b49e6a992cd4f1b2,,0.20000000298023224,2.0,1,0,FB
8367857cf705a286,,0.4143836498260498,29.0,0,0,U
71441827068a700e,,0.23499999940395355,6.0,0,0,U
c214b78c7beeb634,,0.24500000476837158,8.0,0,0,J
f48e83a19c1b63d0,,0.20000000298023224,2.0,0,0,F
a9fba1c507791b2e,,0.20999999344348907,4.0,0,0,Y
27f00216f70a49c6,,0.20000000298023224,2.0,1,0,C
ab591a28c8e6dd02,,0.20000000298023224,2.0,1,0,R
